label,text,fullname,replies,retweet,likes
INFO,"ক্যান্সার পেশেন্ট একজন বাবাকে বাঁচাতে আগামীকাল [09.10.2019] বুধবার সকালে ১ ব্যাগ দুর্লভ [AB-ve] এবি নেগেটিভ রক্ত দরকার। দিতে না পারলেও কপি পেষ্ট বা শেয়ার করুন যেন অন্য কেউ এগিয়ে আসতে পারে।
স্থান: ঢাকা সি এম এইচ 
যোগাযোগ : 01856528103
#জীবনেরজন্যরক্ত",,1,,
SATIRE,"লোভ-লালসা হিংসা- অহংকার মানুষ এর সবচাইতে বড় ক্যান্সার """""""" সুতরাং অর্থলোভী নারী আর নারী লোভী পুরুষ দুজনই  বিপদ গাভী",,1,,
AD,"আজই প্রাভা হেলথ্-এ এসে মাত্র ৮০০ টাকায় “ব্রেস্ট ক্যান্সার ডক্টর এক্সামিনেশন” প্যাকেজ গ্রহন করুন।

প্যাকেজটিতে থাকছে-
- ফ্যামিলি মেডিসিন ডক্টর দ্বারা পরীক্ষার সুযোগ
- কমপ্লিট ব্লাড কাউন্ট (CBC)

#PraavaHealth
#BreastCancerAwareness",,1,,
SATIRE,"আচ্ছা ক্যান্সার তো ছোঁয়াচে রোগ না,
তবুও আজকাল তুমি দূরে দূরে থাকো কেন?",,1,,
REAL,"আন্তর্জাতিক সংস্থা ইন্টারন্যাশনাল এজেন্সি ফর রিসার্চ অন ক্যান্সার- আইএআরসি’র সর্বশেষ প্রকাশিত হিসেব অনুযায়ী, বাংলাদেশে নারীদের মধ্যে স্তন ক্যান্সারের স্থান শীর্ষে (১৯%)। নারী-পুরুষ মিলিয়ে হিসেব করলে ৮.৫%।  ",,1,,
SATIRE,"ক্যান্সার এইডস এর চিকিৎস্যা বের হয়ে গেল, কিন্তু এই এক বালের অসুখের চিকিতস্যা অবিষ্কার হলো না। ",,1,,
IRRELEVANT,এরশাদের ক্যান্সার না হলেও ক্যান্সারের ওষুধ দেন চিকিৎসকরা : রাঙ্গা | বাংলাদেশ প্রতিদিন  ,,1,,
INFO,"একজন ক্যান্সার রোগীর জন্য খুব জরুরী এবি পজেটিভ রক্ত লাগবে আজকেই। প্লিজ হেল্প।

যোগাযোগঃ ০১৭১২৬৮১৯২৪",,1,,
SATIRE,"সিগারেট খেলে ততক্ষণ ক্যান্সার হয় না,
যতক্ষণ না বাড়ির লোকে, 
সেটা খেতে দেখে না নিচ্ছে।",,1,,
REAL,"ক্যান্সার আক্রান্তরা দীর্ঘদিন মানসিক সমস্যায় ভুগতে পারেন'

যুদ্ধ পরবর্তীতে মানুষের মনে যেমন ভয়ঙ্কর অভিজ্ঞতা থেকে যায়, ঠিক তেমনিভাবে ক্যান্সার আক্রান্ত রোগীদের মনে মানসিক ক্ষতের সৃষ্টি হতে পারে।   ",,1,,
IRRELEVANT,রচিমহা তে স্তন ক্যান্সার সার্জারী এর উপর উচভতর প্রশিক্ষণের অংশ হিসাবে প্রফেসর ডাঃ সাইফ উদ্দিন আহমেদ স্যারের সাথে অপারেশন থিয়েটারে...,,1,,
INFO,নওগাঁয় পারিবারিক উদ্যোগে ক্যান্সার প্রতিরোধ কেন্দ্র | কালের কণ্ঠ  ,,1,,
AD,Colo rectal care পর্ব-2#কলো রেক্টাল ক্যান্সার  ,,1,,
INFO,ঈশ্বরগঞ্জে ক্যান্সার আক্রান্ত পাপ্পুর পাশে দাঁড়ালেন প্রবাসী রাসেল | Aporadh Barta  ,,1,,
IRRELEVANT,কাশ্মীরের ক্যান্সার রোগীকেও কারাগারে নিল ভারত  ,,1,,
UNSURE,এই ওষুধটা শুধু ইউরোপীয় কোম্পানীর হওয়ায় বাজারজাত করা হয়। একই সময়ে ওমেপ্রাজল জাপানিরা বাজারজাত করতে গেলে উল্টা ক্যান্সার সেল গ্রো করে এই ভূয়া ক্লিনিক্যাল ট্রায়াল দেখিয়ে বাজারজাত বন্ধ করা হয়। কারন ডাক্তারদের কাছে বাইবেল খ্যাত ডেভিটসন্স নামক গ্রন্থটি  ইউরোপীয়দের কব্জায় ছিল,,1,,
SATIRE,"যদি আমি বলতাম
মোবাইলটা রিসিভ করুণ---
আপনার কাছে প্রতিদিন ক্যান্সার আক্রান্ত স্বজনদের নিরাপদ খাদ্যের কথা বলতেন, তাদের বেঁচে থাকার লড়াই জানাতেন।
কিন্তু আমি জানি , তামাম জল, ভূমি দূষিত হবার পর নিরাপদ খাদ্য উৎপাদন ক্যান্সারে বেঁচে থাকার মত কঠিন।",,1,,
